S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,gene
507.9622,1374.723,569.0726,1196.663,411.9789,1643.607,467.6587,2453.981,524.2862,950.5094,362.285,644.869,438.9924,403.2123,425.291,636.0418,565.8234,1399.081,413.519,1237.778,PMM2
591.3866,1279.58,440.4505,1905.273,725.4098,2877.26,769.717,1923.822,1351.595,2080.978,689.2986,1953.648,865.1586,1075.358,1109.167,2077.771,543.5426,1985.75,483.5443,1221.023,PMP22
1312.5,1083.969,1375.03,974.9349,1173.302,975.2125,1256.114,763.1,1049.952,594.523,1120.11,861.3462,913.0435,777.2277,933.4348,641.3233,1249.209,778.7674,1315.443,1031.944,PMPCA
2885.184,2036.861,2289.221,1474.678,1908.876,1360.766,1801.102,1796.627,1453.716,1559.343,1770.439,1180.246,2009.539,1442.822,1571.712,1800.18,2059.006,1329.031,1845.402,1659.303,PMPCB
193.8025,219.1476,146.1778,270.1823,208.4309,193.0308,182.7425,154.9978,192.0722,235.5713,157.8494,168.8835,231.4924,199.67,207.6835,164.2484,184.1756,166.3698,167.0886,164.4851,PMS1
126.5756,265.5852,103.0434,191.0807,53.8642,64.1839,78.0434,61.2065,46.4067,131.0365,52.3867,111.2455,57.2855,79.758,74.9334,96.3436,46.146,31.3502,64.8101,104.1207,PMS2CL
3.6765,40.0604,5.5835,30.6152,4.9941,28.9067,3.7538,12.6464,8.972,30.5654,2.2195,11.1769,9.3038,12.3487,14.127,23.8363,10.4012,10.2601,3.3367,14.6599,PMS2L11
228.2563,275.8969,246.1874,267.2038,264.1335,234.6497,253.3113,245.8168,193.7544,211.3604,190.598,240.4071,221.2985,236.0671,178.6002,239.2803,264.0776,276.1133,255.6709,507.1922,PMS2L1
80.8824,87.1501,26.3599,41.2923,43.3255,36.8818,40.3957,25.9797,26.426,40.7656,25.828,41.5155,43.772,33.5534,24.3439,41.7876,32.2614,36.3377,35.9494,46.899,PMS2L2
58.8235,79.8346,46.0101,64.1276,55.0351,45.9825,14.2896,24.6587,23.5256,53.298,20.3343,41.9186,35.2526,30.8031,23.9635,35.4034,27.3609,15.6751,18.2278,23.3154,PMS2L3
148.1092,146.3104,114.5459,106.4453,96.0187,28.7391,62.105,31.2638,67.3542,86.5724,59.969,60.8626,83.1375,49.505,51.7307,89.379,69.8315,59.8504,68.8608,108.9115,PMS2L4
46.2185,67.112,35.9454,60.2214,51.5222,55.0832,51.3877,39.1898,36.7386,33.2744,39.29,31.0359,44.9471,42.9043,42.6017,58.0383,67.3813,34.2002,42.0253,78.889,PMS2L5
979.5168,957.0611,853.5826,769.2057,853.0445,501.0178,963.7263,488.7715,608.4434,652.2379,897.4668,590.4877,854.2891,717.8218,697.6037,723.7377,1040.531,632.704,853.6709,1183.015,PMS2
1278.361,790.7125,1425.353,850.5859,1094.848,998.6828,1113.767,1450.022,982.2752,1669.317,1232.121,775.4938,795.2409,834.4334,960.4412,1463.726,1305.156,1938.012,1411.139,959.7626,PMVK
4.2017,430.9796,3.8342,1592.773,4.0984,6468.207,0.5496,455.306,2.2559,7634.57,2.4125,19.347,3.2315,2838.834,74.1727,70.8067,7.7591,142.5009,1.519,756.6315,PNCK
3015.231,1170.165,2662.832,988.9323,1984.777,1802.419,3295.96,1813.298,2078.634,1097.762,1704.98,756.1467,1599.295,1045.655,1951.312,1328.497,2259.928,1235.839,2393.924,1347.5,PNKD
364.4958,385.8142,287.0836,357.0964,383.4895,567.5967,293.4872,466.7547,370.9314,295.3475,288.4715,338.1701,238.8367,212.3212,295.93,376.0882,362.634,463.1279,402.5316,454.4899,PNKP
1163.866,1190.84,1271.507,845.7031,1719.555,1352.652,1646.331,2216.204,1555.269,1057.715,1523.695,1279.323,1573.737,1372.387,1489.54,771.9095,1632.261,1453.153,1762.532,1079.533,PNMA1
117.1218,1925.255,266.9542,3896.159,459.6019,1166.806,32.9761,724.3505,738.9623,5595.995,155.7815,1536.477,465.0411,1752.475,549.2583,2050.493,328.3308,1414.321,241.519,1124.887,PNMA2
40.4412,18.4478,98.7299,118.4896,115.9251,28.7391,29.6785,16.2924,32.8714,157.5383,103.3948,135.8323,52.2914,26.4026,33.8532,182.8207,149.0556,27.4314,164.0506,47.2695,PNMA3
418.0672,190.2036,655.1642,258.4635,349.5316,220.3329,122.8359,317.041,382.533,441.6961,413.9238,457.8799,282.0212,267.8768,313.4272,822.4028,485.9622,288.9206,552.4051,296.712,PNMA6A
589.8109,194.9746,446.681,414.0625,623.5363,63.226,1552.624,232.937,690.2997,125.7362,1269.343,69.7299,973.2667,369.637,616.2039,304.1207,1108.729,538.2971,963.5443,765.8938,PNMAL1
33.5242,37.7258,41.0736,81.7676,67.1838,43.8079,47.6972,28.3752,59.1976,38.5277,84.222,197.5897,96.9741,101.1991,91.0955,76.6744,80.4819,89.7934,72.8456,56.7777,PNMAL2
16.8067,0.3181,6.7098,0.3255,16.9789,0.958,24.4573,0,20.9475,5.3004,11.3734,1.6123,7.6381,5.5006,3.4234,0,5.3088,0.3563,15.1899,0,PNMT
943.2773,1102.417,994.4884,1175.13,1821.429,1294.695,1259.412,759.5773,1495.327,1904.299,1192.831,1288.996,1716.804,1218.372,1374.287,1012.188,1241.858,905.2369,1370.127,1026.515,PNN
426.9958,481.2341,427.0309,523.112,343.0913,409.5318,574.0588,673.712,389.6229,402.8269,264.346,278.5167,349.8825,303.6304,353.3663,299.4777,287.4936,440.3278,401.519,514.8544,PNO1
7.8782,24.8092,2.3964,4.8828,1.7564,13.8906,94.8063,8.8067,13.5353,2.6502,2.7572,3.2245,4.7004,14.8515,7.2271,2.3215,0.8167,3.9188,3.5443,2.8745,PNOC
366.5966,18.1298,339.3242,114.5833,73.7705,19.1594,3.0228,63.4082,38.6723,7.3616,150.2671,7.2551,161.8684,31.9032,56.2952,14.5096,220.929,9.9751,101.7722,5.749,PNPLA1
1478.992,1500.318,1356.338,1447.591,1194.965,1435.038,1708.711,1345.663,1621.334,1328.033,1536.102,2004.837,1051.998,1251.925,1483.834,1908.88,1652.68,2140.72,1563.038,1832.971,PNPLA2
217.9622,13.6768,229.5711,9.1146,63.2319,7.2183,0.2748,2.2017,41.8949,16.1955,151.3011,10.0766,120.1528,19.802,34.2335,17.9919,178.8668,35.9815,154.9367,7.6653,PNPLA3
2088.235,553.7532,1109.034,340.8203,701.4052,330.4993,812.3111,127.2567,570.0935,437.8681,1975.53,519.9516,1066.392,442.7943,578.547,395.8212,882.4911,447.4528,768.1013,828.1745,PNPLA4
1342.962,977.4173,1346.274,1357.747,919.7892,1216.621,1716.131,1216.645,1130.841,711.7197,1478.201,1351.068,1075.499,1091.309,1215.671,1289.611,1303.114,1141.076,1157.975,1491.545,PNPLA6
247.3739,352.0992,115.5044,309.8958,183.8407,80.9484,26.9305,21.5764,112.1495,83.0389,118.904,317.2108,147.1798,140.264,118.2959,119.5589,202.9607,118.2757,94.6835,127.436,PNPLA7
1349.79,944.6565,1549.005,856.4453,1152.225,717.0399,1352.569,927.7851,1324.847,933.7456,1077.718,785.9734,1405.112,916.9417,1119.437,742.3099,1157.734,683.2918,1274.43,755.0346,PNPLA8
2975.315,1170.165,3578.241,812.1745,3071.429,1702.311,2003.847,1190.665,2083.145,801.2367,2237.119,816.6062,2444.771,1066.007,1856.219,1431.225,3128.943,3655.148,3082.025,2221.986,PNPO
543.0672,373.0916,581.8356,419.9219,521.6628,362.1123,517.4498,453.1044,536.8998,457.0082,499.0522,302.2975,646.886,420.242,471.6622,298.3169,608.4737,416.8151,553.9241,476.5277,PNPT1
7518.382,1646.947,5142.583,853.1901,4727.752,1406.299,6314.647,1545.134,3130.519,765.3121,4357.746,2114.47,4173.619,1500,2782.807,1431.805,4633.384,2480.941,6421.772,2749.616,PNP
2727.941,3777.99,3522.646,3826.172,2743.56,4621.243,2281.946,3634.082,2560.425,3073.616,1603.653,3757.356,2150.411,2641.364,2476.227,4024.956,1827.871,4189.882,1954.937,1851.495,PNRC1
2569.328,1758.906,2358.495,1915.039,2877.635,1805.293,3536.136,1331.572,2540.767,1940.813,2722.385,2039.903,2633.079,2024.753,2453.404,2269.298,2645.023,1824.368,2820.253,1891.738,PNRC2
46.7437,50.8906,40.2588,43.2943,42.74,75.6796,47.5405,179.2162,38.0277,21.2014,34.8096,36.2757,36.7215,37.4037,38.0373,18.5723,37.1618,33.844,36.4557,47.2695,POC1A
853.0095,728.3715,610.7309,437.9622,490.6323,314.1564,465.2295,358.996,405.1241,448.4688,454.1927,366.3845,461.0635,416.6612,418.9426,344.1672,454.7177,344.4567,468.5418,452.5736,POC1B
164.3908,199.1094,94.8958,182.9427,115.3396,210.2742,190.4369,383.9718,107.96,124.5583,92.366,155.9855,117.5088,137.5138,122.48,143.3546,92.292,246.1703,105.3165,178.8576,POC5
5.2521,6.9975,3.8342,13.9974,7.0258,136.0316,1.9236,75.2972,32.2269,15.0177,3.4465,6.0459,14.9824,18.1518,14.0738,13.9292,4.9005,145.3509,3.038,5.4296,PODNL1
55.6723,148.5369,81.9554,649.4141,307.9625,771.1651,42.0445,407.3096,702.2237,239.3993,48.9402,104.7965,245.0059,497.7998,473.9445,74.289,80.0408,153.1885,34.4304,188.7586,PODN
166.4916,14.313,282.7702,149.0885,237.1194,51.7303,193.4597,512.1092,284.8856,36.808,344.3047,26.6022,297.8848,136.4136,262.0768,26.1172,295.6611,29.9252,340.7595,400.1939,PODXL2
9649.16,5326.336,16412.65,5160.156,36197.31,5673.572,1779.885,2828.71,45525.62,10749.71,21598.48,18594.12,22910.4,19227.17,41014.07,7647.708,28217.66,7093.694,39435.44,5653.497,PODXL
67.2269,175.5725,14.8574,8.4635,42.1546,92.444,342.9514,73.0956,86.6903,3.828,185.766,25.796,78.1434,60.5061,119.0567,34.2426,80.8576,8.1938,58.7342,144.683,POF1B
1654.412,1882.315,1809.25,1898.112,1965.457,2067.297,2286.342,2876.706,2001.934,2241.166,2230.915,1725.111,1893.067,1853.685,1882.845,2155.543,2006.738,1600.997,1958.481,2508.478,POFUT1
486.8697,870.5471,379.1038,952.474,646.9555,907.6757,411.6516,872.7433,601.3535,451.7079,438.3939,636.4369,389.8355,486.7987,517.307,614.0453,397.754,586.0349,430.8861,479.4022,POFUT2
987.395,1105.598,1070.693,1426.758,1374.707,1000.12,1508.107,1121.973,1298.743,1056.537,1720.145,1131.802,1443.596,1138.614,1613.922,995.9373,1286.371,749.5547,1523.544,1182.377,POGK
1337.185,1498.41,1067.817,1634.44,1947.307,1267.872,1743.611,919.4188,1263.938,1664.016,1603.653,1902.862,1772.327,1797.58,1666.793,1507.835,1396.223,901.3181,1504.81,1125.525,POGZ
209.5588,301.2087,187.8744,416.3411,241.2178,240.9292,242.6491,331.572,295.1982,393.9929,377.0464,380.4917,378.0846,432.3432,352.9859,265.2351,296.4778,242.6078,282.0253,287.1303,POLA1
178.5714,291.6667,146.6571,266.9271,156.3232,335.2892,115.1415,419.1986,225.5881,189.9293,143.7188,201.9347,172.1504,195.8196,223.2788,195.5891,159.2649,226.2202,163.038,261.2598,POLA2
360.2941,234.7328,232.4467,166.3411,176.815,210.2742,239.3515,206.0766,187.8827,159.3051,159.228,182.5877,162.1622,133.1133,213.3891,215.9025,166.6156,181.6886,201.0127,212.7128,POLB
147.584,290.7125,147.6156,303.0599,118.8525,352.5326,134.9272,459.269,182.7264,227.6207,194.7269,321.2414,150.7051,257.9758,167.364,330.8183,174.7831,241.539,158.9873,296.3926,POLD1
1352.941,1677.799,1396.597,1453.125,1264.052,1426.416,1530.366,2814.179,1209.797,1222.32,1284.163,1207.175,1089.013,1200.77,1050.59,3553.105,1421.95,2713.573,1391.392,2099.341,POLD2
942.2269,477.0992,1575.365,539.0625,631.1475,372.65,388.2935,432.4086,357.3961,532.98,573.1518,406.6909,718.2726,338.2838,433.625,478.2356,588.4635,393.3025,652.6582,344.6203,POLD3
1429.622,1533.715,1531.752,1708.984,1120.609,3239.372,769.1674,4467.195,1012.246,1170.789,707.5651,951.6324,797.5911,720.5721,864.2069,1176.436,931.904,1730.317,1042.532,1516.776,POLD4
4281.87,2249.176,4792.188,1799.723,4271.37,2813.431,3947.513,2944.285,3137.438,2230.721,3934.965,1914.148,3152.015,2003.031,2752.784,2596.082,4536.306,3447.082,4146.825,3688.816,POLDIP2
1990.546,2002.226,1844.716,1632.487,1935.597,1560.053,2845.012,1511.669,2046.407,2412.25,2235.396,1901.249,2021.445,2191.419,2268.923,1852.583,2087.187,1939.793,2056.202,1618.342,POLDIP3
4.2017,33.715,2.3964,27.3438,3.5129,65.1419,15.3888,69.5729,8.379,17.6678,6.5483,22.1685,8.2256,11.5512,7.9878,6.3842,0.8167,24.9377,1.519,17.247,POLE2
1334.034,1919.529,1142.583,1630.859,879.3911,1198.898,997.5268,1550.859,815.6623,727.6207,921.9369,1060.056,852.8202,1036.304,875.2377,761.4626,860.0306,1040.256,814.6835,1389.66,POLE3
657.0378,442.112,596.693,335.2865,449.0632,534.5468,431.1624,1011.008,518.2082,558.5984,298.4663,348.6497,322.8555,411.9912,452.2632,608.8218,348.341,485.5718,463.2911,404.0265,POLE4
224.2647,585.2417,164.3901,590.1693,282.7869,480.9005,164.6057,449.1413,227.1995,406.6549,441.4958,506.2475,354.2891,436.7437,306.5804,325.0145,296.8862,210.5451,256.7089,418.0796,POLE
91.3866,174.9364,89.1445,133.138,91.3349,83.3433,67.0514,66.0502,60.5865,127.5029,66.1727,106.4087,69.624,105.6106,84.8231,120.7197,81.266,105.0944,72.9114,83.3604,POLG2
593.4139,1289.822,681.0161,1779.811,790.5972,1952.054,710.3792,855.5658,790.7219,2080.498,756.9602,1436.905,761.7744,963.6304,876.9874,855.8561,791.269,2232.743,777.6962,1149.077,POLG
421.2185,804.0712,281.3324,1008.463,368.267,567.5967,619.4009,406.4289,340.3158,797.7032,553.8515,725.1108,455.3467,600.11,492.2024,749.2745,515.365,618.0976,467.8481,649.9557,POLH
810.3992,799.9364,499.4009,446.2891,694.9649,288.3487,496.565,201.2329,467.9343,747.6443,600.0345,577.9927,596.9448,721.6722,462.9137,441.6715,583.9714,351.9772,507.3418,292.5599,POLI
724.7899,768.7659,645.5787,785.8073,601.8735,464.615,723.0008,594.0114,645.8266,978.2097,691.7112,779.9274,853.114,737.6238,720.8064,600.6965,666.4625,765.586,569.6203,488.3451,POLK
651.7857,777.3982,548.6077,745.7975,532.945,417.5548,455.2652,501.9815,429.9065,499.7703,498.2836,568.815,407.4618,611.1111,511.5519,910.4817,535.7836,683.5483,501.1595,461.8135,POLL
464.2857,653.626,318.7156,593.099,393.4426,485.2114,344.6002,679.4364,217.5314,430.212,298.811,484.079,272.6204,341.5842,259.4142,518.8624,315.6713,376.5586,301.2658,411.0531,POLM
24.1859,19.7296,10.1941,9.7754,16.3934,10.0874,9.0739,9.3307,10.0129,44.04,34.4649,8.4724,23.8278,13.4048,7.2994,8.7057,13.8846,1.425,22.8658,10.9071,POLN
7.3529,30.8524,1.4378,115.2344,3.5129,39.7557,2.4732,65.6099,4.5118,15.0177,4.4804,16.9287,7.9318,20.9021,6.8467,13.9292,4.4921,13.1813,1.519,27.4674,POLQ
443.2773,413.1679,559.3098,539.0625,475.9953,338.1631,776.587,361.9551,565.2594,572.1437,842.3229,478.4361,736.7803,700.7701,597.5656,325.0145,716.2838,276.4517,675.9494,604.2832,POLR1A
556.7227,585.2417,553.0793,612.9557,575.5269,397.5572,838.1423,474.6808,569.4489,702.0024,732.0352,482.4667,685.0764,613.8614,599.0871,569.3558,742.0112,498.7531,623.2911,538.4891,POLR1B
401.7857,369.2748,380.0623,330.0781,281.0304,364.9862,396.5375,438.133,280.6961,332.1555,288.1268,332.5272,282.6087,195.2695,321.7954,414.3935,277.2843,363.7335,293.1646,343.3427,POLR1C
1536.239,2204.517,1406.183,1589.193,1080.211,1561.011,871.1184,1593.571,1073.477,2221.142,924.3495,1935.107,971.2103,1174.367,1101.56,2081.834,1063.4,1640.898,1000,1095.183,POLR1D
196.4286,401.7176,163.4316,487.6302,182.6698,378.3978,304.7541,480.8454,233.0003,530.0353,228.1578,334.9456,235.8989,350.385,262.8376,378.9901,213.17,544.3534,227.3418,335.9968,POLR1E
3496.323,3468.512,3678.409,3832.357,5401.054,3803.137,8067.876,1922.501,5053.497,5068.021,6034.81,6786.377,5338.425,5548.405,6697.984,3644.806,5333.333,3425.365,7172.152,4912.835,POLR2A
1697.479,1511.45,1560.029,1902.995,1559.719,1426.895,2154.163,1364.157,1805.35,2312.429,1780.458,1538.493,2162.456,2082.508,1812.476,1460.824,1843.389,1438.903,1686.582,1773.565,POLR2B
2694.853,3618.321,2494.608,2473.958,2040.398,1725.302,1874.141,3373.844,1793.103,1417.256,1727.038,1771.06,1613.102,1696.92,1674.021,1970.4,1835.63,3369.79,2120,2483.246,POLR2C
369.7479,480.2799,395.8783,497.7214,285.7143,387.9775,332.7837,482.1664,252.6587,411.3663,291.5733,361.1447,321.0928,403.1903,358.3111,352.2925,292.3941,360.5273,321.519,334.3998,POLR2D
2470.063,3282.443,3076.444,2486.328,2349.532,2758.472,2032.152,2708.939,2055.753,2622.203,2147.51,2781.943,1739.718,1971.397,1803.347,3102.147,2637.264,4926.968,2328.101,2805.19,POLR2E
896.8277,590.5089,805.1761,448.2552,516.7389,904.3324,514.6716,978.4236,549.6197,474.0872,497.329,500.2015,421.5629,363.5864,491.822,642.484,492.1572,696.8294,600,559.7412,POLR2F
1032.563,1011.768,770.6686,692.7083,637.5878,1210.394,1144.545,1502.862,813.4064,767.3734,667.2411,773.0754,577.262,581.9582,715.1008,832.8497,646.4523,1126.113,764.557,946.6677,POLR2G
811.4496,855.2799,709.8011,942.0573,627.6347,1107.891,713.9324,1674.593,536.5775,660.1885,463.898,819.8307,465.6287,389.4389,494.4846,988.9727,555.3854,907.7307,603.5443,583.5229,POLR2H
636.5914,598.2061,542.6647,389.4303,386.1827,484.1384,353.6329,619.4364,325.6139,489.4081,425.6902,440.2741,317.0212,347.8603,352.1187,775.8619,435.2425,821.4001,466.638,511.6477,POLR2I
505.7038,217.5286,109.6046,227.0052,134.9239,538.029,160.0357,216.1515,145.5817,415.2532,201.7129,295.6751,503.7192,399.2024,356.3636,1089.391,260.2838,506.5622,231.043,237.229,POLR2J2
569.0021,1119.059,432.7822,707.3698,426.1593,381.8225,279.4724,732.7169,420.8895,470.8481,226.0831,506.2152,696.51,988.7624,706.5462,1762.554,518.8076,635.1977,402.2582,433.9916,POLR2J3
241.4443,379.7424,173.4292,296.1784,244.7307,213.9289,109.7005,235.3148,118.3242,156.9906,150.9702,235.9129,175.2262,184.3454,160.9357,372.6233,152.3063,162.6042,155.1443,166.4813,POLR2J4
972.1639,1102.099,959.5016,1055.013,658.6651,1254.939,759.5493,1774.989,545.2788,517.6678,689.9879,595.7275,394.5358,462.0462,554.9639,1559.489,654.2113,905.9494,726.5823,1062.925,POLR2J
1235.819,846.374,978.6724,730.1432,818.5012,775.955,1035.449,1201.233,807.9278,689.6349,717.9045,619.9113,792.5969,607.8108,770.6352,634.9391,770.5972,752.761,834.9367,750.8825,POLR2K
2330.882,1417.621,2233.405,1176.432,1287.471,1828.763,1620.225,2747.688,1550.757,701.119,1350.336,951.2293,908.0494,798.1298,1073.412,1060.94,1388.464,1726.398,1642.532,1597.582,POLR2L
403.8866,437.9771,481.6679,468.4245,484.192,400.9101,514.1522,304.7116,454.7212,459.364,544.8906,414.7521,547.8848,512.1012,476.6071,366.8021,519.0403,283.933,493.6709,429.897,POLR3A
366.5966,193.0662,283.7287,162.1094,288.6417,162.8547,640.011,252.3118,316.4679,143.404,560.7444,155.5824,401.5864,243.6744,330.1636,161.9269,452.4758,213.7513,431.8987,243.0547,POLR3B
394.958,696.5649,350.3475,551.1068,327.2834,455.5143,478.9777,624.3945,371.5759,854.8292,358.7799,394.599,366.9213,448.8449,341.9551,544.3993,347.1159,494.1218,326.5823,439.4787,POLR3C
214.8109,393.7659,349.8682,460.2865,234.7775,471.7998,226.9854,321.8846,331.9368,616.6078,204.377,297.0576,228.2609,253.5754,303.9178,316.8891,223.3793,246.1703,229.8734,287.4497,POLR3D
457.458,605.2799,555.9549,663.4115,555.6206,355.4065,528.9915,571.114,505.6397,574.4994,463.5533,345.4252,445.3584,411.4411,524.1537,414.3935,493.3129,561.0973,601.0127,599.4923,POLR3E
318.8025,297.0738,257.3688,232.4219,283.9578,241.4082,283.0448,323.2056,236.5453,209.9529,229.1918,207.9807,222.3854,213.4213,245.7208,208.3575,220.1123,221.9451,232.9114,287.4497,POLR3F
384.979,428.4351,290.9178,506.5104,465.4567,741.9471,521.0223,1000,501.1279,744.6996,443.9083,605.401,396.5922,487.8988,531.0004,868.8334,423.073,968.2936,512.9114,575.2188,POLR3GL
26.7857,36.5776,18.6916,23.4375,30.445,49.8144,22.5337,38.7494,19.3361,38.2803,19.645,36.6788,29.671,18.7019,23.2027,44.6895,15.5181,38.4752,15.6962,18.2051,POLR3G
1082.027,891.1705,1001.562,870.4883,1001.827,1451.515,985.4905,1069.679,781.5179,1296.67,1071.811,820.7537,839.3214,978.0858,755.8539,1460.197,1009.311,1091.008,1081.215,1385.651,POLR3H
230.5672,271.9466,200.8148,241.862,206.6745,292.1806,233.3059,383.9718,237.5121,184.04,183.0088,151.1487,168.3314,137.5138,180.2967,161.9269,173.9663,277.1642,194.4304,296.3926,POLR3K
739.4958,502.5445,799.4249,534.8307,581.9672,783.1397,774.6634,657.86,691.2665,618.0801,704.1186,631.1971,563.4548,515.4015,635.2225,578.6419,816.7432,742.0734,814.1772,611.6291,POLRMT
643.3824,1034.033,865.0851,1184.57,916.8618,833.9121,689.2003,677.2347,713.5031,810.0707,852.6624,966.9488,777.6146,954.8955,850.8939,1076.611,909.0352,770.9298,805.5696,947.3065,POM121C
18.3824,10.1877,8.6317,12.0443,22.26,8.1858,10.4562,1.7613,4.5118,3.828,8.9643,4.8368,6.4689,12.1012,17.4971,9.2861,12.6636,1.4286,4.557,7.3491,POM121L10P
1599.753,2556.606,2166.892,2675.352,2102.764,1825.008,1443.594,1254.324,1529.942,1667.789,1944.718,1931.649,1818.414,2179.224,1800.152,2521.677,2044.084,1894.987,2086.765,2129.791,POM121
22.584,12.7226,28.277,20.1823,2.3419,25.8652,28.5793,33.0251,17.0802,10.0118,41.7026,7.2551,6.1692,7.1507,10.6504,8.1254,11.4344,6.4125,33.9241,20.7603,POMC
2167.106,2396.508,2449.111,3008.372,1594.631,2070.564,1561.283,1835.35,1421.092,1805.333,1455.213,1392.842,1191.363,1371.221,1412.933,2132.252,1446.685,2463.555,1585.367,2308.911,POMGNT1
1707.983,2097.646,1544.692,1617.839,1244.731,2519.938,1449.299,2719.507,1247.502,1323.91,1052.214,1698.912,1089.601,968.6469,1221.757,1928.613,1141.399,1850.374,1149.367,1594.388,POMP
931.1975,570.9288,867.9607,522.4609,742.3888,476.1106,782.9074,421.8406,894.9404,471.1425,921.5923,533.6558,756.7568,738.7239,740.2054,544.9797,1009.903,504.0969,809.6203,790.4867,POMT1
399.6849,402.3537,368.0805,365.5599,422.1311,282.1219,685.3531,440.3347,424.428,353.9458,494.5718,383.7162,454.4653,462.5963,424.1156,367.3825,406.7381,859.6366,389.3671,504.6339,POMT2
314.27,347.0547,208.6413,189.8796,247.5585,234.2522,237.8978,289.7006,72.1914,125.0118,244.6528,237.4285,116.9183,128.2948,186.9874,282.9425,133.5988,135.725,278.2684,546.1736,POMZP3
699.0546,1466.603,984.9029,4195.638,649.8829,1812.957,1565.265,4595.773,1740.251,1281.213,937.1015,1544.135,1122.797,1160.066,1231.267,2186.883,782.44,1586.391,833.9241,2991.713,PON2
41.9958,6.3613,23.9636,0.9766,2.3419,40.1676,132.1462,117.5165,15.4689,0.2945,50.3188,7.6582,12.3384,2.7503,14.0738,4.0627,35.12,2.85,28.3544,15.0113,PON3
118.6975,144.7201,130.3618,228.5156,124.1218,112.5614,136.576,144.8701,121.8176,160.1885,122.3505,106.0056,144.2421,135.8636,137.3146,153.2211,139.6631,120.057,149.8734,138.6146,POP1
652.3109,667.3028,534.3877,560.5469,519.9063,791.7615,815.6087,1128.137,542.3783,606.596,537.3083,453.0431,444.1833,410.341,496.0061,580.9634,498.2134,850.7303,557.9747,745.1335,POP4
637.0798,417.3028,601.4857,349.6094,428.5714,488.0853,391.5911,943.1968,406.3809,213.7809,332.9312,227.3277,340.4818,179.868,359.0719,175.8561,447.1669,460.2779,404.0506,409.1367,POP5
402.8361,369.5929,363.7671,345.3776,241.2178,661.9567,349.5466,940.5548,302.6104,318.6101,278.8213,363.9661,213.866,220.022,247.6227,487.5218,249.1067,451.0153,311.8987,357.0764,POP7
